x,y
3417.409423828125,-2145.01171875
4876.15185546875,-1170.5718994140625
4315.154296875,-2346.05712890625
4055.4013671875,-1270.7113037109375
4457.97802734375,-1405.52978515625
4010.1748046875,-1636.7225341796875
3698.68896484375,-2395.88671875
4511.703125,-1018.382080078125
3711.815673828125,-3132.064208984375
3562.392333984375,-3504.953125
3921.56103515625,-3196.294189453125
4128.5888671875,-2320.37646484375
3517.78125,-1213.0576171875
3962.0380859375,-3669.9423828125
4428.001953125,-2298.0498046875
4080.79052734375,-3428.521484375
4563.53125,-2493.7578125
3657.48974609375,-2530.991455078125
4074.955078125,-1231.9356689453125
3935.583984375,-782.663330078125
3782.659423828125,-1652.552734375
3996.822021484375,-1203.0653076171875
3457.084228515625,-1170.8570556640625
4614.095703125,-1234.775390625
4577.072265625,-17.36621856689453
4549.17138671875,-2864.193359375
4478.50048828125,-2717.744873046875
3630.343994140625,-3064.4072265625
4464.0244140625,-263.9364013671875
3387.709716796875,-2994.40869140625
3942.353759765625,-952.8167724609375
3467.9267578125,-2400.4873046875
4447.22705078125,-2209.402587890625
3800.898681640625,-1510.279052734375
3634.023193359375,-2968.7294921875
4521.0009765625,-3222.83349609375
4292.8857421875,-1624.2445068359375
4467.83984375,-2038.565185546875
3727.08203125,-1077.1868896484375
4275.93017578125,-2353.195556640625
4377.83056640625,-2922.524658203125
4473.33740234375,-1293.6336669921875
4077.109375,-3533.35009765625
4922.59814453125,-777.145263671875
4494.3193359375,-2345.869873046875
3328.402099609375,-5019.6455078125
4128.767578125,-463.7541809082031
3925.481689453125,-1485.6661376953125
3235.6123046875,-3652.9365234375
3923.46240234375,-3433.5244140625
4570.025390625,-766.8133544921875
4409.638671875,-1015.9215698242188
4039.280029296875,-1344.6307373046875
5613.8818359375,-109.88041687011719
3676.7939453125,-3024.583740234375
3321.537109375,-2156.01708984375
4012.402099609375,-2135.856689453125
3970.831787109375,-4439.6220703125
3500.44091796875,-2614.28173828125
4764.26513671875,-1452.6065673828125
3262.196044921875,-2127.376220703125
4270.63232421875,-871.1463623046875
4610.58740234375,-1074.767822265625
4397.9990234375,-3588.560546875
4608.16943359375,-1061.9796142578125
4100.9140625,-282.9336242675781
4751.40185546875,-1443.13134765625
4128.54296875,-1885.5196533203125
4527.57177734375,-1173.4034423828125
3739.341552734375,-2022.23876953125
3448.6298828125,-924.4029541015625
4469.7236328125,-3386.22119140625
4237.890625,-3979.2998046875
3405.94580078125,-1559.733154296875
4189.34619140625,-847.7619018554688
4667.66015625,-937.5853271484375
4515.92529296875,-1320.079345703125
3535.54736328125,-4689.4755859375
5037.6044921875,-538.5748901367188
4200.642578125,-3573.3388671875
4177.01806640625,-1563.8448486328125
3295.857666015625,-3416.07373046875
4788.48681640625,-1624.76416015625
4672.61865234375,-521.2030639648438
4936.890625,-171.41241455078125
4149.86328125,-288.90216064453125
3924.701904296875,-588.9879150390625
4575.79052734375,-2477.94775390625
4430.83154296875,-3084.711669921875
3768.754150390625,-2384.001953125
3710.182373046875,-943.2167358398438
3426.5390625,-2826.17578125
4363.58544921875,-831.2720947265625
3981.533447265625,-892.1394653320312
3779.349365234375,-2408.50830078125
3318.927978515625,-726.9085083007812
4453.2861328125,-745.6602783203125
3789.973388671875,-829.3289794921875
3795.176513671875,-1435.8499755859375
4432.18310546875,-1821.76318359375
4580.94091796875,-2413.07177734375
4752.52734375,-1263.3697509765625
4792.68408203125,-2389.463134765625
5070.279296875,-1155.8699951171875
4237.7451171875,-2261.065673828125
4311.9619140625,-61.914634704589844
4784.60888671875,-976.1563110351562
4064.038818359375,-2211.48193359375
3481.427734375,-2282.982421875
3533.548583984375,-1960.6092529296875
4440.3994140625,-982.2765502929688
3637.166259765625,-805.90185546875
4124.69970703125,-1080.7271728515625
4841.0322265625,-125.2750473022461
3219.6240234375,-3541.133056640625
4625.54345703125,-195.06507873535156
3481.154541015625,-2206.10986328125
4680.7958984375,-2039.92578125
4163.3671875,-301.1264343261719
4615.74853515625,-1084.84326171875
4645.82275390625,-1742.915771484375
5173.494140625,-803.2697143554688
4399.22021484375,-1889.771484375
4280.9716796875,-1765.83544921875
4964.1064453125,-966.4462280273438
3838.39013671875,-1978.2957763671875
3973.159912109375,-1012.8412475585938
3431.904541015625,-3058.6728515625
4763.62451171875,-204.6121368408203
4032.32861328125,-3648.206787109375
3941.211669921875,-979.9757690429688
4089.27734375,-22.539094924926758
3005.11865234375,-3876.829833984375
3819.52197265625,-2790.69580078125
3995.894287109375,-2340.985107421875
3571.13427734375,-834.6102294921875
3483.414794921875,-1535.5780029296875
4905.919921875,-1059.064453125
4379.271484375,-1107.7701416015625
4776.4140625,-2379.5244140625
4187.32568359375,-2849.2626953125
4042.94677734375,-2870.271484375
4061.154296875,-2477.32373046875
4078.6328125,-1811.8209228515625
4123.30029296875,-2848.58154296875
3921.541015625,-3908.34033203125
3971.237060546875,-946.6705322265625
3856.72412109375,-1263.689453125
4825.98193359375,-685.5294799804688
3379.428955078125,-1573.02587890625
4570.8818359375,-306.9092712402344
4663.6279296875,-3530.56201171875
4560.6474609375,-2222.1669921875
3726.991943359375,-2540.82861328125
3988.22314453125,-2365.97607421875
3875.55322265625,-1798.537353515625
4519.4599609375,-945.8991088867188
3784.248046875,-1236.35107421875
4903.158203125,-1011.8167114257812
5033.46533203125,-353.82598876953125
4294.68359375,-536.5386352539062
4657.80810546875,-1232.3297119140625
4641.12939453125,-242.96900939941406
4560.43701171875,-214.8537139892578
4375.62841796875,-910.8013305664062
3543.05029296875,-2829.3798828125
4980.13671875,-235.54029846191406
3953.42431640625,-3518.30517578125
3452.51025390625,-3651.9970703125
4196.61083984375,-2483.645751953125
3706.885986328125,-1751.8818359375
3813.38720703125,-387.41729736328125
4063.9228515625,-166.95245361328125
3913.830322265625,-764.2459106445312
4669.64794921875,-1278.22802734375
4692.19189453125,-1585.0826416015625
3485.910400390625,-2663.955810546875
4555.90234375,-995.6060791015625
3762.76171875,-2512.937744140625
4759.0908203125,-416.0797119140625
3133.5634765625,-3568.52490234375
4107.4580078125,-314.2486877441406
4698.2001953125,-1608.7945556640625
4699.52783203125,-1954.519775390625
3835.4951171875,-1288.7835693359375
3809.9775390625,-2444.279296875
4161.2900390625,-2441.013916015625
3302.584228515625,-3724.652587890625
3608.0068359375,-1968.7840576171875
3703.06005859375,-2718.155029296875
4937.27880859375,-1212.970703125
4548.2607421875,-2213.5322265625
4393.6103515625,-2056.832763671875
4423.912109375,-916.9769897460938
3691.586181640625,-583.0577392578125
4396.2373046875,-1193.0806884765625
3553.224853515625,-2413.41064453125
4545.92236328125,-1141.3311767578125
4319.908203125,-190.44415283203125
5187.31201171875,-195.6426239013672
3871.545166015625,-168.96470642089844
3537.59326171875,-1877.35986328125
4098.0673828125,-1025.6822509765625
4637.6044921875,-2370.85986328125
3715.71337890625,-3663.374267578125
3758.7041015625,-4344.5888671875
5077.62060546875,-1184.2940673828125
5100.77783203125,-1250.12890625
3771.864013671875,-3203.090576171875
3507.1162109375,-2272.0810546875
3615.14892578125,-3107.5390625
4284.98095703125,-2604.156494140625
3869.758056640625,-2454.96826171875
3525.299072265625,-845.577880859375
5018.0634765625,-590.3273315429688
3760.47314453125,-2345.884521484375
4946.3623046875,-82.93733978271484
3928.850830078125,-2036.0657958984375
3909.986328125,-2044.505615234375
4494.52392578125,-3099.93603515625
3402.36767578125,-4396.47412109375
3600.52001953125,-1305.0701904296875
4277.08935546875,-1960.936279296875
3359.042724609375,-3436.297607421875
4377.38330078125,-182.18467712402344
3199.55859375,-4462.072265625
3343.112548828125,-3515.78857421875
3210.69482421875,-2940.087158203125
4433.66357421875,-232.35484313964844
4981.9814453125,-630.2252197265625
3891.42529296875,-938.8432006835938
4061.1748046875,-3266.591796875
4379.5654296875,-851.3314819335938
3901.608642578125,-2426.95361328125
4282.66064453125,-3151.801025390625
4247.34765625,-654.7940063476562
3946.9267578125,-999.64111328125
3786.71484375,-1069.9061279296875
4239.2314453125,-1001.3311157226562
4893.17626953125,-404.6955261230469
4408.02392578125,-1428.2869873046875
3660.867431640625,-1018.8145751953125
4737.1455078125,-2187.154052734375
3566.924072265625,-1781.8497314453125
5612.27783203125,90.21392059326172
3432.439697265625,-2001.61767578125
4321.1572265625,-1027.0472412109375
4038.77783203125,-2995.534423828125
5538.0546875,-39.560943603515625
4184.5322265625,-1528.34521484375
3882.403564453125,-1119.0682373046875
4493.66357421875,-1169.06787109375
3470.31396484375,-1135.38330078125
4638.697265625,-2401.504638671875
4064.7939453125,-804.1280517578125
4219.9287109375,-966.0369873046875
3702.94287109375,-1543.5670166015625
3906.281005859375,-2002.9852294921875
3367.35546875,-2182.5166015625
4093.414306640625,-931.3344116210938
4365.94580078125,-1306.7021484375
4502.3681640625,-959.747314453125
4765.7900390625,-2331.9140625
4012.75244140625,-285.7098388671875
3454.965087890625,-536.881591796875
4089.5537109375,-2378.04931640625
5556.54736328125,-172.09957885742188
4328.904296875,-2348.852294921875
4863.763671875,-61.35271072387695
4217.6904296875,-1279.5040283203125
3385.678466796875,-2126.595458984375
5132.521484375,-197.945068359375
4477.4169921875,-998.242431640625
3451.899169921875,-2376.64892578125
4642.7021484375,-2447.1943359375
3612.76953125,-2299.134765625
3799.84716796875,-2084.206787109375
3783.977294921875,-1329.900390625
4660.14208984375,-1474.095947265625
3610.45849609375,-1752.6533203125
3250.381591796875,-3127.954345703125
3776.277587890625,-2759.14013671875
4974.8310546875,-1196.1549072265625
3464.646728515625,-953.4946899414062
3584.781494140625,-2747.264404296875
3649.554931640625,-2231.47119140625
4908.06396484375,-1227.265380859375
3779.76806640625,-3372.0810546875
3982.272216796875,-1494.6748046875
4213.51904296875,-2316.884521484375
5127.10546875,-1227.510986328125
3683.060791015625,-1561.041015625
3919.279052734375,-1614.7703857421875
4347.13818359375,-3131.9775390625
4927.33251953125,-1097.743896484375
3857.009765625,-2323.911865234375
3817.126220703125,-1466.9737548828125
4776.396484375,-861.5158081054688
4742.2998046875,-2139.85205078125
3490.2939453125,-3469.400390625
4297.4765625,-2219.859130859375
3679.224365234375,-1663.9219970703125
4333.07177734375,-1900.951904296875
4744.263671875,-1791.67919921875
4605.232421875,-959.1638793945312
3581.6044921875,-1016.1588134765625
4622.9716796875,-2379.295654296875
3486.391845703125,-1277.66162109375
4255.28955078125,-3540.284912109375
3991.539794921875,-1231.4024658203125
3791.9384765625,-1281.0147705078125
3710.531494140625,-3454.51904296875
3696.9619140625,-2113.85693359375
3653.938232421875,-954.5361938476562
5037.544921875,-244.071533203125
4642.72021484375,-1274.559326171875
4508.1455078125,-2466.83984375
4076.367431640625,-1208.1756591796875
4420.68896484375,-673.5726928710938
4016.408935546875,-903.0989379882812
4850.22802734375,-276.5332946777344
3890.039306640625,-2766.606201171875
4844.0810546875,106.86396026611328
4486.9111328125,-3514.859130859375
4285.46484375,-1497.1446533203125
4823.85009765625,-1113.615966796875
4404.5283203125,-3206.4775390625
4857.5419921875,-1377.240478515625
4071.22509765625,-56.65888595581055
4600.65087890625,-1133.3226318359375
3528.82373046875,-323.3290100097656
5355.54296875,31.815032958984375
4828.83642578125,-346.75897216796875
3616.539794921875,-1545.023193359375
3964.937255859375,-2434.543212890625
3204.006591796875,-3400.02587890625
4252.2568359375,-599.6436157226562
3483.2275390625,-2056.31298828125
3943.130126953125,-2308.862548828125
4050.2939453125,-3103.806396484375
3675.9716796875,-1043.21240234375
4042.72314453125,-1936.322998046875
4026.3056640625,-1698.114501953125
3689.757568359375,-357.9564208984375
4667.11767578125,-458.3203125
4738.28173828125,-130.7279815673828
3781.9326171875,-967.5662841796875
4757.359375,-1636.2965087890625
4729.4111328125,-1228.034912109375
4522.908203125,-2453.47314453125
4379.57080078125,-162.6976776123047
3575.39013671875,-1873.4368896484375
4025.95703125,-1197.892578125
3997.078125,-1954.4700927734375
4575.05712890625,-190.3638458251953
3371.447509765625,-1064.392333984375
3576.899169921875,-1013.6661376953125
4372.8896484375,-3693.216064453125
4363.6484375,-2269.129638671875
3799.306640625,-2016.0684814453125
5240.57958984375,-70.6878890991211
4081.2021484375,-1411.41650390625
4743.6865234375,-809.034912109375
4478.123046875,-1054.559814453125
4184.77001953125,-1242.3970947265625
4400.69384765625,-2275.104736328125
3989.644775390625,-185.58084106445312
3898.720703125,-372.22320556640625
3942.709228515625,-2420.74853515625
4570.04833984375,-1895.6881103515625
3310.59130859375,-845.0792236328125
4984.43994140625,-1112.194580078125
3905.703369140625,-559.3319091796875
3598.56298828125,-2865.771728515625
4249.30078125,-3488.68896484375
4108.14990234375,-1106.0150146484375
4152.62890625,-1139.937255859375
3871.22802734375,-796.2536010742188
3536.689697265625,-1635.7613525390625
4443.59765625,-364.5019226074219
4739.82763671875,-1971.3905029296875
5123.97021484375,69.4261703491211
4682.07763671875,-2729.048828125
3874.386474609375,-1201.209228515625
4030.912353515625,-1435.4246826171875
4588.44091796875,-3014.071533203125
4525.232421875,-3674.046142578125
3839.296630859375,-1102.6893310546875
4452.53759765625,-2125.54296875
4777.65283203125,-1959.8114013671875
3679.007080078125,-3908.473388671875
4019.963623046875,-2377.163330078125
5404.171875,-149.5491943359375
3629.95458984375,-1178.79248046875
4136.6142578125,-1681.373046875
4550.08056640625,-1345.771728515625
3819.469970703125,-293.82379150390625
3730.2900390625,-367.41534423828125
4863.97509765625,-1191.837890625
3840.230224609375,-690.692626953125
4639.63525390625,-999.1232299804688
4551.41796875,-2314.041015625
4343.60595703125,-1089.6422119140625
4362.6201171875,-134.76329040527344
3395.912109375,-1549.0423583984375
3939.279541015625,-2390.609375
4004.933349609375,-2136.463134765625
4069.6630859375,-2630.10107421875
3839.408203125,-2675.3115234375
3704.305908203125,-937.519287109375
4580.048828125,-1184.7593994140625
3965.37939453125,-285.8873596191406
4589.521484375,-720.8457641601562
3948.11328125,-1285.035400390625
4488.42041015625,-2561.040771484375
3637.189453125,-3798.763916015625
4995.998046875,-175.2538604736328
3567.0625,-1396.9708251953125
4963.896484375,-97.54930114746094
4257.65576171875,-1350.2421875
4886.2734375,-195.3485565185547
3594.78515625,-2295.604736328125
4484.955078125,-25.031137466430664
3583.01904296875,-1698.71484375
3218.384521484375,-2366.540283203125
4064.234619140625,-1002.9254150390625
3529.987548828125,-2585.4521484375
4358.40283203125,-2840.649169921875
3818.857177734375,-2007.52734375
3544.482421875,-2358.859130859375
4291.55810546875,-3768.99072265625
4000.775390625,-540.2261352539062
4151.55810546875,-3672.46826171875
5459.12158203125,25.560131072998047
4359.22705078125,-847.6535034179688
4552.91650390625,-44.5363655090332
4118.68115234375,-3865.588623046875
3942.022705078125,-1053.1427001953125
4147.43408203125,-1796.4434814453125
3252.31494140625,-3648.43212890625
4293.92626953125,-391.1567077636719
4050.15576171875,-3602.717041015625
4399.263671875,-13.594667434692383
3937.325439453125,-2810.2060546875
4083.13134765625,-2448.995361328125
4173.615234375,-635.4702758789062
4435.36767578125,-2080.903076171875
4131.41455078125,-948.214111328125
4592.33642578125,-928.4085693359375
4525.400390625,-69.76476287841797
3552.106689453125,-2314.548095703125
3969.9091796875,-2440.2333984375
3123.324462890625,-4027.46337890625
3959.752685546875,-480.5951843261719
3773.60546875,-4289.896484375
3695.173828125,-935.2865600585938
5453.244140625,-263.55615234375
3942.50146484375,-2305.30078125
4608.5625,-2423.945068359375
4190.92578125,-863.4976806640625
4903.13623046875,-230.98080444335938
3232.595703125,-5003.2197265625
3787.11181640625,-2407.117431640625
4454.15087890625,-1337.7735595703125
4803.21875,-2334.2275390625
4612.57861328125,-1048.3145751953125
2842.442138671875,-5723.2119140625
4146.43701171875,-756.271728515625
4134.3095703125,-829.8053588867188
4138.8779296875,-2297.492919921875
4226.66845703125,-2187.59765625
4115.8876953125,-940.8145141601562
3953.401611328125,-1149.6942138671875
5642.54931640625,35.271968841552734
3775.007080078125,-3509.112548828125
3474.8369140625,-2592.00732421875
3756.6953125,-457.6344299316406
4036.667236328125,-218.9365692138672
3504.564208984375,-1328.009521484375
5486.45849609375,-217.2552032470703
4548.56494140625,-1065.0146484375
4076.39697265625,-281.7877502441406
3907.273681640625,-2519.1875
3545.957275390625,-1055.786376953125
3396.171630859375,-3236.087158203125
4577.42236328125,-309.6199645996094
4205.7890625,-2979.876708984375
4507.74951171875,-713.334716796875
3130.71484375,-4868.7919921875
4602.91552734375,-2335.070068359375
4004.564208984375,-923.5137939453125
3668.59130859375,-1258.7191162109375
5025.94873046875,-1080.41845703125
3636.73388671875,-466.58642578125
3729.349365234375,-2632.75830078125
3717.196533203125,-1610.920166015625
3964.55419921875,-1800.5118408203125
4063.490966796875,-134.0174102783203
4332.30908203125,-1020.2801513671875
4614.30126953125,-1310.3939208984375
3789.105224609375,-1228.455322265625
3893.614990234375,-265.602783203125
3818.29150390625,-1193.6434326171875
4160.41650390625,-923.1781616210938
3937.67041015625,-2453.20556640625
4684.9619140625,-974.7393798828125
3246.534423828125,-2727.511474609375
3524.08740234375,-2866.404296875
4289.82666015625,-1276.1204833984375
5461.2529296875,-306.60693359375
3498.953369140625,-3233.45556640625
4192.80419921875,-1743.5921630859375
3674.914794921875,-161.4165802001953
4565.51513671875,-1793.2958984375
3617.264404296875,-550.1681518554688
3856.408935546875,-798.426025390625
3800.332275390625,-2331.837890625
4171.998046875,-126.4456787109375
3992.050537109375,-2497.142822265625
4555.833984375,-231.6669464111328
3429.334228515625,-3421.3779296875
3900.19482421875,-3338.7880859375
3769.356201171875,-1545.1744384765625
4011.41259765625,-2057.54833984375
3715.177734375,-4802.041015625
4727.82666015625,-56.933799743652344
3936.2216796875,-1057.0821533203125
4257.7314453125,-1365.6763916015625
4360.23779296875,132.43795776367188
3793.849609375,-274.8502502441406
3559.48291015625,-1800.7567138671875
4262.63671875,-2222.52587890625
4110.9560546875,-1620.4266357421875
4395.0615234375,-1131.7445068359375
4144.52734375,-1010.9524536132812
4206.8408203125,-1167.7882080078125
4160.61572265625,-1807.36572265625
4857.70068359375,-1260.7779541015625
4183.0029296875,-195.97071838378906
3740.336669921875,-2109.624755859375
3511.53125,-2345.8095703125
4703.43115234375,-294.0258483886719
4234.4990234375,-834.2703857421875
3306.8876953125,-3367.975341796875
3882.150634765625,-1198.7584228515625
3810.782958984375,-2375.2080078125
5013.125,-1387.3927001953125
4739.73291015625,-1898.50927734375
4816.1220703125,-1594.1297607421875
3445.384033203125,-2036.874267578125
3278.65478515625,-3637.568603515625
3505.1796875,-1744.2813720703125
4897.705078125,-946.7672729492188
4416.77490234375,-2834.8994140625
4629.1064453125,-1091.123046875
4070.344970703125,-127.38165283203125
4042.411865234375,-1174.2174072265625
3670.940185546875,-1522.9775390625
5206.0927734375,-1083.9525146484375
4132.31103515625,-1134.64013671875
4409.20556640625,-2344.31787109375
4422.34130859375,-2900.678955078125
4537.51513671875,-2424.108642578125
3495.322509765625,-1252.764404296875
4636.37255859375,-418.7584228515625
5432.88818359375,-111.76708984375
3035.942626953125,-3621.760009765625
4290.30712890625,-1940.5635986328125
4117.74267578125,-3236.253173828125
3398.9658203125,-1260.9281005859375
3960.944580078125,-348.3092346191406
3679.35302734375,-1034.8985595703125
3228.884765625,-3427.503173828125
4515.12939453125,-3481.824462890625
5214.564453125,109.6668701171875
3816.2900390625,-2855.38623046875
3442.7470703125,-1381.4130859375
3843.258544921875,-1348.274169921875
3799.348876953125,-871.1008911132812
4463.03515625,-1207.6207275390625
4281.7509765625,-2024.9078369140625
4131.37646484375,-2256.276123046875
3801.94580078125,-2811.94677734375
4524.54736328125,-1178.7945556640625
4384.69384765625,-373.1837463378906
3615.207275390625,-1506.6036376953125
4742.15625,-891.2117309570312
4118.91748046875,-1125.47900390625
4190.060546875,-1222.78564453125
3954.5146484375,-1413.745361328125
3594.536376953125,-1041.8414306640625
4623.32177734375,-3021.841796875
5609.7783203125,-103.62310028076172
3958.81591796875,-2555.01806640625
3426.04296875,-2725.830810546875
3366.1142578125,-2012.799072265625
4273.74853515625,-1257.0362548828125
4162.466796875,-1252.913330078125
4635.76416015625,-2037.208984375
4698.03515625,-244.39332580566406
3711.32568359375,-2537.854248046875
4966.46044921875,-211.46421813964844
3469.140380859375,-3524.834228515625
3827.28125,-1055.6787109375
4996.61572265625,-608.2355346679688
4017.3095703125,-1138.93896484375
3757.1728515625,-2403.479736328125
4553.6630859375,-1035.4791259765625
3754.599365234375,-3163.361083984375
3587.656982421875,-3517.510498046875
3948.1259765625,-3217.249267578125
4169.94970703125,-2318.388671875
3565.853759765625,-1251.41064453125
3993.44384765625,-3659.937255859375
4458.19091796875,-2327.32568359375
4116.7080078125,-3380.023681640625
4597.25537109375,-2519.30517578125
3718.151123046875,-2550.60595703125
4144.0439453125,-1228.563720703125
4094.063720703125,-791.4558715820312
3840.833251953125,-1664.8990478515625
3952.999267578125,-1209.339599609375
3512.318603515625,-1166.8031005859375
4634.73876953125,-1230.4840087890625
4588.36181640625,-23.6993350982666
4569.02099609375,-2891.501708984375
4499.0205078125,-2720.83544921875
3663.435546875,-3070.233642578125
4460.66015625,-272.81622314453125
3437.854736328125,-3008.786865234375
4002.25341796875,-944.8644409179688
3503.383544921875,-2428.43603515625
4472.09716796875,-2206.506591796875
3857.584228515625,-1526.9222412109375
3671.823974609375,-2975.24951171875
4550.06689453125,-3255.750244140625
4320.6455078125,-1625.8441162109375
4499.30859375,-2046.265380859375
3791.032958984375,-1105.2119140625
4306.01123046875,-2351.32666015625
4391.74462890625,-2919.534423828125
4481.70263671875,-1319.842529296875
4106.005859375,-3556.238525390625
4955.99658203125,-798.7017211914062
4518.20556640625,-2320.4013671875
3374.794921875,-4983.7373046875
4180.14599609375,-455.48040771484375
4014.026611328125,-1510.7969970703125
3299.539794921875,-3646.41015625
3946.413330078125,-3483.6142578125
4580.8076171875,-763.3189086914062
4462.29150390625,-1014.5631103515625
4086.187255859375,-1349.713623046875
5638.77880859375,-121.80210876464844
3714.196044921875,-3047.1689453125
3327.198486328125,-2166.857421875
4042.62353515625,-2143.672119140625
4005.361572265625,-4438.76416015625
3588.670654296875,-2625.455322265625
4795.96826171875,-1465.09814453125
3315.00634765625,-2124.44921875
4351.7431640625,-893.8509521484375
4664.76611328125,-1078.554931640625
4415.23095703125,-3628.451904296875
4642.67626953125,-1060.770751953125
4170.86474609375,-291.78399658203125
4782.724609375,-1466.3070068359375
4154.61572265625,-1897.72509765625
4605.44873046875,-1173.626708984375
3803.45361328125,-2044.8148193359375
3602.394287109375,-952.657470703125
4496.9423828125,-3404.5439453125
4263.921875,-3955.54052734375
3519.52392578125,-1570.518798828125
4245.05712890625,-847.982666015625
4698.66357421875,-938.9005737304688
4599.2841796875,-1332.977294921875
3561.0556640625,-4686.3916015625
3451.425048828125,-2245.89599609375
5057.212890625,-548.0975952148438
4211.02001953125,-3598.42724609375
4240.56103515625,-1569.23046875
3330.568359375,-3482.4765625
4807.30224609375,-1653.9049072265625
4651.392578125,-551.734375
5020.65478515625,-162.67723083496094
4246.12158203125,-295.9374084472656
4040.980712890625,-608.2412719726562
4609.8466796875,-2484.296875
4460.64013671875,-3086.05615234375
3838.851806640625,-2424.85693359375
3814.361083984375,-949.3645629882812
3450.202880859375,-2814.97412109375
4365.83349609375,-846.1997680664062
4044.41162109375,-903.8072509765625
3845.387451171875,-2402.89111328125
3592.275390625,-715.0452880859375
4479.30517578125,-753.8841552734375
3822.875732421875,-856.215087890625
3881.088134765625,-1468.256591796875
4480.95849609375,-1823.746826171875
4621.0478515625,-2413.199462890625
4778.77392578125,-1270.3656005859375
4817.56689453125,-2383.587646484375
5115.65283203125,-1168.2255859375
4246.8291015625,-2264.065185546875
4313.89794921875,-67.41813659667969
4832.85791015625,-976.2261352539062
4105.94287109375,-2226.440185546875
3503.344970703125,-2284.39453125
3577.621337890625,-1996.650146484375
4477.96435546875,-992.5164184570312
3648.4677734375,-760.9481201171875
4193.85791015625,-1071.0146484375
4912.60888671875,-124.0994644165039
3210.6484375,-3539.768310546875
4648.9384765625,-189.65296936035156
3547.293701171875,-2207.619140625
4721.384765625,-2062.276123046875
4074.836669921875,-320.3741760253906
4648.0712890625,-1089.6798095703125
4675.44140625,-1752.8236083984375
5237.3125,-817.351318359375
4414.15966796875,-1885.444580078125
4309.40234375,-1765.1109619140625
5012.67431640625,-964.5820922851562
3871.692626953125,-2008.0494384765625
4060.030029296875,-1009.22705078125
3508.222900390625,-3136.258544921875
4767.5546875,-210.90927124023438
4064.651123046875,-3652.140869140625
4002.069091796875,-1009.9488525390625
3859.8857421875,-34.476661682128906
3042.88720703125,-3905.627685546875
3829.167724609375,-2818.8251953125
4033.79052734375,-2360.465576171875
3553.14306640625,-833.1903076171875
3515.896728515625,-1535.35107421875
4938.72998046875,-1061.3194580078125
4416.1845703125,-1086.935302734375
4796.73193359375,-2388.368408203125
4221.11376953125,-2856.070556640625
4067.228271484375,-2878.528076171875
4096.11474609375,-2490.73486328125
4123.1259765625,-1822.7032470703125
4162.01220703125,-2893.19921875
3959.807373046875,-3843.516357421875
4091.606201171875,-932.3543701171875
3873.59912109375,-1262.7037353515625
4842.30322265625,-694.46435546875
3540.02392578125,-1569.66748046875
4567.93994140625,-332.44207763671875
3532.028076171875,-301.8174133300781
4676.49658203125,-3543.887451171875
4584.81640625,-2245.211669921875
3777.305419921875,-2589.776611328125
4040.607421875,-2368.439453125
3897.80322265625,-1840.373779296875
4561.63427734375,-957.5001220703125
3782.038330078125,-1219.8638916015625
4965.04833984375,-1017.5362548828125
5013.29345703125,-373.1176452636719
4359.45263671875,-541.1019897460938
4683.232421875,-1230.841064453125
4636.17138671875,-229.3394012451172
4526.52685546875,-235.66737365722656
4428.41162109375,-914.1908569335938
3600.3203125,-2811.516845703125
5011.60498046875,-241.0563201904297
3974.87890625,-3518.795654296875
3445.4921875,-1427.5718994140625
3472.85888671875,-3647.1474609375
4226.99169921875,-2504.774658203125
3665.372802734375,-1778.344482421875
3827.609375,-412.1418151855469
4248.4990234375,-155.10992431640625
4021.861083984375,-756.321044921875
4692.2490234375,-1259.86083984375
4736.84130859375,-1602.3927001953125
3569.773681640625,-2655.155517578125
4609.5263671875,-1000.3404541015625
3810.739501953125,-2513.568115234375
4989.5322265625,-418.09100341796875
3186.992919921875,-3533.0556640625
4201.7353515625,-308.1607360839844
4740.3974609375,-1625.8902587890625
4732.75927734375,-1966.836669921875
3866.24462890625,-1298.2489013671875
3828.452880859375,-2445.31787109375
4202.32568359375,-2437.016845703125
3350.1982421875,-3730.775390625
3644.53955078125,-1968.821044921875
3761.8125,-2703.078369140625
4991.79736328125,-1210.3040771484375
4601.53466796875,-2225.572265625
4419.4296875,-2069.17724609375
4459.9697265625,-934.859619140625
3786.3671875,-543.0842895507812
4451.72802734375,-1207.42333984375
3603.3310546875,-2398.830322265625
4602.08203125,-1157.731201171875
4358.04443359375,-195.26913452148438
5336.7119140625,-179.95684814453125
3822.232421875,-191.57278442382812
3408.384765625,-1864.4532470703125
4095.705078125,-1031.56884765625
4676.08935546875,-2376.502685546875
3751.304931640625,-3682.1416015625
3800.7509765625,-4311.236328125
5110.87060546875,-1191.98046875
5130.43994140625,-1267.45654296875
3807.87255859375,-3191.606689453125
3573.861572265625,-2301.129150390625
3656.302490234375,-3120.428466796875
4312.400390625,-2594.751953125
3876.9248046875,-2446.671142578125
3565.7607421875,-869.8005981445312
5034.880859375,-592.6366577148438
3807.7138671875,-2353.1103515625
5072.15869140625,-81.60701751708984
3959.6904296875,-2047.752197265625
3967.353271484375,-2047.281005859375
3350.66943359375,-2445.17578125
4509.37060546875,-3154.17919921875
3417.432861328125,-4495.9697265625
3654.70166015625,-1308.836669921875
4326.07568359375,-1982.9647216796875
3403.183349609375,-3431.075927734375
4517.578125,-159.7234649658203
3245.6904296875,-4402.78125
3394.151611328125,-3534.04638671875
3260.367919921875,-2941.311767578125
